name,n_dialogues,n_sentences_dialogue,n_words_dialogue,n_words_per_sentence,n_extracts_per_summary_rel,n_words_per_extract_rel,n_extracts_per_summary_fine,n_words_per_extract_fine
train,14729,14,80,5.714285714285714,5,7.4,4,2.5
train,14729,10,60,6.0,4,9.0,4,4.75
train,14729,5,32,6.4,2,11.5,2,6.5
train,14729,13,81,6.230769230769231,4,7.75,4,3.25
train,14729,19,189,9.947368421052632,5,10.2,5,6.2
train,14729,14,83,5.928571428571429,5,8.8,5,5.8
train,14729,13,95,7.3076923076923075,7,8.857142857142858,7,5.571428571428571
train,14729,12,80,6.666666666666667,1,12.0,1,8.0
train,14729,5,35,7.0,3,8.666666666666666,3,3.6666666666666665
train,14729,14,79,5.642857142857143,6,8.0,10,2.4
train,14729,7,66,9.428571428571429,4,14.0,6,4.833333333333333
train,14729,7,40,5.714285714285714,3,7.333333333333333,2,2.0
train,14729,23,196,8.521739130434783,6,13.666666666666666,7,7.285714285714286
train,14729,6,30,5.0,3,6.666666666666667,3,3.0
train,14729,27,234,8.666666666666666,16,10.125,10,5.8
train,14729,16,304,19.0,11,25.181818181818183,11,12.181818181818182
train,14729,15,98,6.533333333333333,3,10.0,3,3.6666666666666665
train,14729,14,100,7.142857142857143,2,11.0,1,15.0
train,14729,23,232,10.08695652173913,9,15.666666666666666,9,8.222222222222221
train,14729,4,123,30.75,2,59.5,6,11.333333333333334
train,14729,5,41,8.2,3,12.0,4,6.25
train,14729,8,48,6.0,3,8.333333333333334,3,4.333333333333333
train,14729,17,164,9.647058823529411,9,13.11111111111111,9,6.333333333333333
train,14729,7,58,8.285714285714286,3,13.0,3,4.666666666666667
train,14729,12,151,12.583333333333334,4,19.5,4,14.25
train,14729,7,25,3.5714285714285716,2,6.5,2,4.0
train,14729,20,189,9.45,9,14.0,8,6.75
train,14729,30,386,12.866666666666667,14,15.428571428571429,14,5.857142857142857
train,14729,16,108,6.75,4,4.5,4,1.75
train,14729,4,22,5.5,2,9.5,3,4.333333333333333
train,14729,24,264,11.0,13,14.76923076923077,13,5.615384615384615
train,14729,15,127,8.466666666666667,6,9.666666666666666,7,4.571428571428571
train,14729,21,159,7.571428571428571,10,8.8,11,4.0
train,14729,9,77,8.555555555555555,5,12.2,4,6.0
train,14729,12,62,5.166666666666667,4,7.0,4,4.0
train,14729,8,50,6.25,3,8.666666666666666,3,2.3333333333333335
train,14729,10,72,7.2,7,9.142857142857142,6,5.333333333333333
train,14729,8,45,5.625,3,5.333333333333333,3,2.3333333333333335
train,14729,10,70,7.0,2,10.5,2,6.0
train,14729,11,117,10.636363636363637,6,15.833333333333334,8,7.0
train,14729,29,170,5.862068965517241,5,9.0,5,4.4
train,14729,13,116,8.923076923076923,5,12.0,8,3.5
train,14729,7,71,10.142857142857142,4,13.0,3,5.333333333333333
train,14729,13,196,15.076923076923077,8,21.125,12,8.333333333333334
train,14729,18,120,6.666666666666667,6,9.0,5,4.6
train,14729,4,39,9.75,2,13.5,5,2.4
train,14729,16,194,12.125,9,15.777777777777779,13,5.230769230769231
train,14729,16,111,6.9375,10,9.4,10,5.6
train,14729,6,24,4.0,3,5.333333333333333,3,1.3333333333333333
train,14729,22,203,9.227272727272727,12,11.083333333333334,13,4.3076923076923075
train,14729,8,53,6.625,3,11.666666666666666,4,6.5
train,14729,5,41,8.2,2,14.5,5,4.2
train,14729,14,96,6.857142857142857,4,9.0,4,6.0
train,14729,20,144,7.2,7,8.285714285714286,7,5.0
train,14729,8,77,9.625,7,11.0,5,8.2
train,14729,9,66,7.333333333333333,4,9.75,5,2.0
train,14729,17,129,7.588235294117647,7,10.428571428571429,6,4.333333333333333
train,14729,6,35,5.833333333333333,1,15.0,2,4.5
train,14729,16,141,8.8125,8,11.75,10,5.4
train,14729,7,51,7.285714285714286,2,16.5,2,12.5
train,14729,4,18,4.5,2,6.0,2,2.5
train,14729,9,47,5.222222222222222,3,5.666666666666667,4,1.75
train,14729,17,110,6.470588235294118,8,8.375,10,3.6
train,14729,23,188,8.173913043478262,12,9.75,11,4.363636363636363
train,14729,8,56,7.0,7,8.0,8,4.5
train,14729,12,134,11.166666666666666,9,13.444444444444445,12,6.083333333333333
train,14729,7,93,13.285714285714286,5,17.8,5,4.2
train,14729,7,60,8.571428571428571,3,12.666666666666666,3,9.0
train,14729,10,58,5.8,1,6.0,1,3.0
train,14729,8,62,7.75,3,15.0,4,4.5
train,14729,5,42,8.4,2,12.0,3,5.0
train,14729,24,178,7.416666666666667,14,9.785714285714286,14,5.785714285714286
train,14729,20,120,6.0,9,8.777777777777779,9,4.555555555555555
train,14729,23,130,5.6521739130434785,8,7.25,10,3.6
train,14729,8,30,3.75,3,5.666666666666667,4,2.5
train,14729,12,85,7.083333333333333,5,9.6,6,3.1666666666666665
train,14729,7,45,6.428571428571429,2,9.0,2,5.0
train,14729,14,70,5.0,3,6.666666666666667,4,2.75
train,14729,7,39,5.571428571428571,2,9.5,2,4.0
train,14729,8,34,4.25,1,4.0,1,2.0
train,14729,17,106,6.235294117647059,3,9.666666666666666,4,4.0
train,14729,6,34,5.666666666666667,2,9.0,2,5.0
train,14729,16,176,11.0,13,12.846153846153847,18,5.111111111111111
train,14729,6,51,8.5,2,13.5,2,5.0
train,14729,11,120,10.909090909090908,7,14.285714285714286,9,6.111111111111111
train,14729,7,31,4.428571428571429,3,7.333333333333333,3,2.6666666666666665
train,14729,7,77,11.0,6,12.833333333333334,8,3.875
train,14729,16,188,11.75,9,16.555555555555557,11,4.454545454545454
train,14729,9,86,9.555555555555555,7,10.857142857142858,7,4.142857142857143
train,14729,30,243,8.1,18,10.944444444444445,22,4.045454545454546
train,14729,26,174,6.6923076923076925,9,7.888888888888889,9,4.333333333333333
train,14729,29,163,5.620689655172414,6,7.0,6,3.8333333333333335
train,14729,5,41,8.2,2,10.5,2,8.0
train,14729,15,137,9.133333333333333,7,13.142857142857142,6,6.5
train,14729,6,39,6.5,2,7.5,1,6.0
train,14729,5,43,8.6,2,14.5,2,5.0
train,14729,4,28,7.0,1,18.0,1,5.0
train,14729,15,124,8.266666666666667,4,8.0,4,2.75
train,14729,9,71,7.888888888888889,5,10.4,4,6.25
train,14729,15,114,7.6,9,9.222222222222221,11,4.545454545454546
train,14729,29,232,8.0,14,10.5,12,6.166666666666667
train,14729,7,92,13.142857142857142,5,16.6,5,8.8
train,14729,17,132,7.764705882352941,4,11.5,4,5.25
train,14729,6,32,5.333333333333333,2,9.5,2,6.0
train,14729,14,354,25.285714285714285,10,33.5,17,7.0588235294117645
train,14729,11,100,9.090909090909092,7,11.142857142857142,7,7.714285714285714
train,14729,20,200,10.0,14,11.142857142857142,16,5.0625
train,14729,7,44,6.285714285714286,3,9.0,3,5.0
train,14729,4,21,5.25,1,8.0,1,3.0
train,14729,7,83,11.857142857142858,4,15.0,4,7.75
train,14729,28,187,6.678571428571429,7,8.142857142857142,7,5.142857142857143
train,14729,5,55,11.0,3,17.333333333333332,3,4.666666666666667
train,14729,7,43,6.142857142857143,2,9.5,2,3.5
train,14729,17,158,9.294117647058824,9,13.88888888888889,9,4.222222222222222
train,14729,12,99,8.25,7,10.0,7,5.428571428571429
train,14729,9,42,4.666666666666667,1,5.0,2,1.0
train,14729,6,67,11.166666666666666,5,13.4,5,3.8
train,14729,4,20,5.0,2,8.5,2,5.0
train,14729,11,75,6.818181818181818,8,7.75,8,2.5
train,14729,4,17,4.25,1,9.0,1,5.0
train,14729,17,141,8.294117647058824,8,10.75,6,5.5
train,14729,11,98,8.909090909090908,4,13.5,2,9.0
train,14729,16,108,6.75,8,8.375,8,4.125
train,14729,10,70,7.0,5,9.4,5,6.4
train,14729,6,41,6.833333333333333,2,10.5,2,6.5
train,14729,10,80,8.0,3,9.0,3,3.6666666666666665
train,14729,5,25,5.0,2,9.5,2,5.5
train,14729,19,449,23.63157894736842,15,28.466666666666665,16,9.3125
train,14729,5,18,3.6,1,8.0,3,2.0
train,14729,8,107,13.375,5,16.8,5,8.2
train,14729,15,138,9.2,8,13.875,7,3.142857142857143
train,14729,7,57,8.142857142857142,5,10.6,7,5.0
train,14729,30,423,14.1,11,18.545454545454547,9,6.0
train,14729,7,48,6.857142857142857,3,11.0,5,3.2
train,14729,5,32,6.4,2,10.0,2,5.0
train,14729,21,179,8.523809523809524,10,11.6,11,5.2727272727272725
train,14729,4,15,3.75,1,9.0,1,5.0
train,14729,7,32,4.571428571428571,1,10.0,1,2.0
train,14729,6,52,8.666666666666666,2,7.5,2,3.5
train,14729,7,40,5.714285714285714,2,7.5,2,5.0
train,14729,9,58,6.444444444444445,6,8.0,7,3.2857142857142856
train,14729,9,50,5.555555555555555,4,8.75,3,4.666666666666667
train,14729,10,88,8.8,5,14.2,7,4.714285714285714
train,14729,7,53,7.571428571428571,1,15.0,1,4.0
train,14729,5,25,5.0,2,7.0,2,4.0
train,14729,9,57,6.333333333333333,4,8.25,5,3.4
train,14729,12,79,6.583333333333333,2,9.0,1,8.0
train,14729,21,179,8.523809523809524,5,13.8,3,8.666666666666666
train,14729,4,32,8.0,3,10.666666666666666,3,4.666666666666667
train,14729,11,68,6.181818181818182,2,12.5,2,5.0
train,14729,24,381,15.875,16,18.875,13,7.384615384615385
train,14729,5,27,5.4,4,6.75,4,3.0
train,14729,11,104,9.454545454545455,5,15.0,4,7.0
train,14729,14,56,4.0,3,6.666666666666667,3,3.3333333333333335
train,14729,18,122,6.777777777777778,6,7.666666666666667,6,3.6666666666666665
train,14729,17,120,7.0588235294117645,8,9.0,9,4.888888888888889
train,14729,9,43,4.777777777777778,5,5.8,5,2.4
train,14729,14,114,8.142857142857142,5,10.2,6,4.666666666666667
train,14729,24,149,6.208333333333333,8,8.75,7,4.571428571428571
train,14729,17,106,6.235294117647059,5,7.2,6,2.6666666666666665
train,14729,15,161,10.733333333333333,7,13.142857142857142,7,5.428571428571429
train,14729,12,92,7.666666666666667,3,13.666666666666666,3,9.0
train,14729,8,47,5.875,4,8.0,5,4.4
train,14729,5,31,6.2,2,10.0,2,6.5
train,14729,12,78,6.5,5,8.8,6,4.0
train,14729,4,28,7.0,2,9.5,4,2.5
train,14729,19,185,9.736842105263158,9,13.666666666666666,9,7.444444444444445
train,14729,4,21,5.25,1,11.0,1,8.0
train,14729,11,64,5.818181818181818,3,6.333333333333333,4,2.5
train,14729,5,29,5.8,1,11.0,1,7.0
train,14729,26,246,9.461538461538462,14,11.285714285714286,14,5.714285714285714
train,14729,10,57,5.7,3,8.0,3,5.0
train,14729,16,150,9.375,9,12.777777777777779,4,6.25
train,14729,7,26,3.7142857142857144,1,6.0,1,3.0
train,14729,14,109,7.785714285714286,7,10.428571428571429,7,6.0
train,14729,17,182,10.705882352941176,9,13.777777777777779,7,7.857142857142857
train,14729,12,98,8.166666666666666,8,10.25,8,6.625
train,14729,10,86,8.6,8,9.875,9,5.555555555555555
train,14729,12,111,9.25,3,13.0,3,9.0
train,14729,6,179,29.833333333333332,5,35.8,5,11.4
train,14729,21,169,8.047619047619047,10,10.2,7,5.0
train,14729,8,111,13.875,3,28.333333333333332,4,12.75
train,14729,19,200,10.526315789473685,9,15.11111111111111,10,5.7
train,14729,14,84,6.0,8,8.125,8,4.625
train,14729,13,63,4.846153846153846,3,7.666666666666667,3,4.0
train,14729,15,121,8.066666666666666,5,12.8,4,9.75
train,14729,11,100,9.090909090909092,5,9.2,6,3.3333333333333335
train,14729,10,59,5.9,3,10.666666666666666,3,4.333333333333333
train,14729,13,122,9.384615384615385,8,13.0,6,5.666666666666667
train,14729,15,166,11.066666666666666,11,13.363636363636363,14,5.928571428571429
train,14729,7,36,5.142857142857143,1,6.0,1,4.0
train,14729,7,56,8.0,4,11.0,4,5.5
train,14729,6,83,13.833333333333334,1,10.0,1,7.0
train,14729,30,320,10.666666666666666,13,16.384615384615383,13,7.538461538461538
train,14729,4,21,5.25,3,7.0,4,2.75
train,14729,14,205,14.642857142857142,5,15.2,6,8.166666666666666
train,14729,17,239,14.058823529411764,5,23.6,4,9.75
train,14729,27,271,10.037037037037036,11,12.272727272727273,10,7.2
train,14729,12,75,6.25,3,9.333333333333334,3,4.0
train,14729,21,240,11.428571428571429,12,14.833333333333334,10,7.3
train,14729,21,193,9.19047619047619,10,11.4,10,6.2
train,14729,10,75,7.5,6,9.0,6,5.166666666666667
train,14729,12,69,5.75,1,10.0,2,4.0
train,14729,20,164,8.2,7,12.0,5,6.4
train,14729,10,117,11.7,6,16.666666666666668,6,9.166666666666666
train,14729,5,26,5.2,1,7.0,2,2.5
train,14729,12,141,11.75,7,16.857142857142858,8,8.875
train,14729,7,49,7.0,2,13.0,2,7.5
train,14729,6,36,6.0,2,9.0,2,6.5
train,14729,7,33,4.714285714285714,1,7.0,1,5.0
train,14729,10,72,7.2,5,9.2,7,4.571428571428571
train,14729,12,76,6.333333333333333,4,8.75,4,4.5
train,14729,4,14,3.5,2,4.5,2,2.0
train,14729,7,38,5.428571428571429,3,6.0,3,3.0
train,14729,17,134,7.882352941176471,2,12.0,2,9.0
train,14729,14,78,5.571428571428571,4,9.25,4,6.25
train,14729,16,156,9.75,5,11.4,5,5.4
train,14729,17,123,7.235294117647059,5,12.0,4,6.75
train,14729,7,29,4.142857142857143,2,6.5,3,2.6666666666666665
train,14729,8,53,6.625,3,8.666666666666666,3,5.666666666666667
train,14729,22,183,8.318181818181818,6,10.333333333333334,4,5.0
train,14729,12,102,8.5,7,10.857142857142858,8,4.625
train,14729,7,45,6.428571428571429,2,12.0,3,4.666666666666667
train,14729,22,349,15.863636363636363,13,19.384615384615383,17,4.352941176470588
train,14729,7,58,8.285714285714286,6,9.666666666666666,7,4.857142857142857
train,14729,21,162,7.714285714285714,7,10.714285714285714,6,6.666666666666667
train,14729,20,186,9.3,7,13.285714285714286,7,9.142857142857142
train,14729,7,50,7.142857142857143,3,10.0,3,5.333333333333333
train,14729,5,25,5.0,1,7.0,1,4.0
train,14729,10,84,8.4,4,8.75,4,3.5
train,14729,13,100,7.6923076923076925,9,8.11111111111111,11,3.3636363636363638
train,14729,16,111,6.9375,15,7.4,0,0.0
train,14729,23,221,9.608695652173912,9,11.666666666666666,6,5.0
train,14729,5,18,3.6,1,4.0,1,1.0
train,14729,6,45,7.5,1,13.0,1,9.0
train,14729,15,120,8.0,6,11.0,6,7.333333333333333
train,14729,9,63,7.0,5,9.6,4,4.25
train,14729,27,248,9.185185185185185,12,10.666666666666666,13,6.153846153846154
train,14729,11,133,12.090909090909092,7,16.0,8,6.0
train,14729,20,142,7.1,9,9.88888888888889,8,3.625
train,14729,5,44,8.8,1,10.0,1,7.0
train,14729,8,44,5.5,3,7.666666666666667,4,3.75
train,14729,4,29,7.25,1,9.0,1,3.0
train,14729,4,31,7.75,3,10.333333333333334,3,3.6666666666666665
train,14729,5,67,13.4,2,22.5,3,8.666666666666666
train,14729,7,50,7.142857142857143,5,9.4,4,5.5
train,14729,10,68,6.8,6,9.5,7,5.142857142857143
train,14729,5,49,9.8,3,12.666666666666666,2,3.5
train,14729,10,67,6.7,4,11.5,4,5.0
train,14729,12,79,6.583333333333333,2,9.5,2,3.5
train,14729,23,133,5.782608695652174,5,8.8,4,4.0
train,14729,18,176,9.777777777777779,5,14.8,5,9.4
train,14729,5,15,3.0,4,3.75,0,0.0
train,14729,5,30,6.0,1,11.0,2,4.0
train,14729,4,31,7.75,2,12.5,2,7.5
train,14729,13,150,11.538461538461538,7,18.571428571428573,10,6.3
train,14729,5,23,4.6,2,7.0,2,3.5
train,14729,7,44,6.285714285714286,2,10.0,2,6.5
train,14729,11,98,8.909090909090908,6,10.333333333333334,5,5.6
train,14729,5,37,7.4,2,13.0,3,7.0
train,14729,14,137,9.785714285714286,7,14.857142857142858,10,5.3
train,14729,14,128,9.142857142857142,8,12.125,6,7.666666666666667
train,14729,8,46,5.75,3,8.333333333333334,3,5.333333333333333
train,14729,6,48,8.0,3,9.666666666666666,3,3.3333333333333335
train,14729,10,133,13.3,5,21.8,7,9.428571428571429
train,14729,4,27,6.75,1,8.0,1,4.0
train,14729,6,50,8.333333333333334,3,13.0,3,8.666666666666666
train,14729,8,40,5.0,3,7.666666666666667,3,4.666666666666667
train,14729,5,54,10.8,2,19.5,2,7.5
train,14729,11,79,7.181818181818182,5,9.6,5,2.8
train,14729,8,66,8.25,3,14.666666666666666,4,6.75
train,14729,17,117,6.882352941176471,6,10.166666666666666,5,6.6
train,14729,14,97,6.928571428571429,5,9.0,6,4.5
train,14729,14,118,8.428571428571429,10,10.6,10,5.1
train,14729,20,144,7.2,7,9.571428571428571,7,4.571428571428571
train,14729,4,13,3.25,1,6.0,1,4.0
train,14729,25,260,10.4,12,12.25,13,6.384615384615385
train,14729,8,44,5.5,1,8.0,1,5.0
train,14729,13,93,7.153846153846154,7,9.571428571428571,9,4.666666666666667
train,14729,14,89,6.357142857142857,5,7.2,6,3.3333333333333335
train,14729,9,92,10.222222222222221,5,14.0,7,4.142857142857143
train,14729,18,128,7.111111111111111,5,9.4,5,3.2
train,14729,21,177,8.428571428571429,15,9.4,15,5.333333333333333
train,14729,17,125,7.352941176470588,5,7.8,6,2.1666666666666665
train,14729,7,67,9.571428571428571,2,20.0,3,4.0
train,14729,16,140,8.75,7,9.857142857142858,7,3.857142857142857
train,14729,4,21,5.25,2,8.0,2,4.0
train,14729,9,69,7.666666666666667,3,11.0,3,2.3333333333333335
train,14729,10,43,4.3,3,5.666666666666667,3,2.3333333333333335
train,14729,6,45,7.5,4,10.0,4,5.5
train,14729,29,221,7.620689655172414,12,10.5,11,6.181818181818182
train,14729,10,128,12.8,5,16.6,5,6.4
train,14729,9,67,7.444444444444445,3,10.333333333333334,4,4.0
train,14729,16,119,7.4375,7,9.428571428571429,6,5.333333333333333
train,14729,28,234,8.357142857142858,18,10.222222222222221,14,6.428571428571429
train,14729,13,110,8.461538461538462,9,10.555555555555555,10,4.6
train,14729,19,166,8.736842105263158,12,11.583333333333334,16,5.625
train,14729,7,39,5.571428571428571,4,7.0,4,3.25
train,14729,27,228,8.444444444444445,15,10.8,16,3.75
train,14729,14,75,5.357142857142857,5,7.6,6,2.5
train,14729,9,113,12.555555555555555,7,14.142857142857142,5,7.2
train,14729,24,172,7.166666666666667,6,10.666666666666666,4,6.5
train,14729,9,96,10.666666666666666,7,13.285714285714286,7,6.428571428571429
train,14729,14,95,6.785714285714286,9,8.444444444444445,13,3.4615384615384617
train,14729,16,121,7.5625,6,9.333333333333334,6,5.333333333333333
train,14729,16,161,10.0625,10,13.4,15,3.6
train,14729,13,92,7.076923076923077,7,9.142857142857142,8,4.75
train,14729,6,46,7.666666666666667,2,15.0,4,4.0
train,14729,15,112,7.466666666666667,6,10.333333333333334,7,5.285714285714286
train,14729,7,68,9.714285714285714,3,13.333333333333334,3,6.333333333333333
train,14729,7,30,4.285714285714286,1,7.0,1,5.0
train,14729,9,36,4.0,2,5.5,2,2.5
train,14729,19,144,7.578947368421052,8,12.25,9,5.333333333333333
train,14729,15,175,11.666666666666666,8,17.125,9,6.666666666666667
train,14729,7,42,6.0,3,9.0,3,4.0
train,14729,24,312,13.0,14,16.928571428571427,12,6.166666666666667
train,14729,25,199,7.96,11,12.181818181818182,8,8.875
train,14729,10,94,9.4,4,16.0,5,9.0
train,14729,8,29,3.625,2,5.5,2,3.0
train,14729,4,21,5.25,3,7.0,3,3.6666666666666665
train,14729,18,114,6.333333333333333,4,8.75,3,3.3333333333333335
train,14729,19,192,10.105263157894736,11,12.545454545454545,14,6.785714285714286
train,14729,4,20,5.0,2,7.0,2,3.0
train,14729,6,77,12.833333333333334,4,16.0,7,4.714285714285714
train,14729,13,118,9.076923076923077,9,10.88888888888889,8,5.5
train,14729,11,143,13.0,4,26.0,6,9.833333333333334
train,14729,14,99,7.071428571428571,3,7.666666666666667,3,4.333333333333333
train,14729,20,126,6.3,6,9.5,6,6.5
train,14729,20,432,21.6,17,22.941176470588236,19,9.578947368421053
train,14729,7,54,7.714285714285714,4,11.0,3,6.666666666666667
train,14729,5,25,5.0,3,6.0,3,3.3333333333333335
train,14729,12,136,11.333333333333334,8,15.0,10,6.1
train,14729,7,48,6.857142857142857,3,9.333333333333334,3,4.333333333333333
train,14729,12,76,6.333333333333333,7,7.857142857142857,7,4.142857142857143
train,14729,6,34,5.666666666666667,3,9.333333333333334,4,3.75
train,14729,15,153,10.2,10,11.5,8,5.0
train,14729,18,163,9.055555555555555,11,12.454545454545455,16,5.4375
train,14729,22,184,8.363636363636363,8,10.375,7,5.857142857142857
train,14729,14,122,8.714285714285714,8,10.0,8,4.625
train,14729,4,18,4.5,2,6.5,2,2.0
train,14729,26,256,9.846153846153847,12,15.0,11,6.2727272727272725
train,14729,18,229,12.722222222222221,9,17.0,10,5.6
train,14729,11,184,16.727272727272727,7,22.857142857142858,10,7.6
train,14729,19,231,12.157894736842104,7,20.571428571428573,6,6.166666666666667
train,14729,6,31,5.166666666666667,1,6.0,1,4.0
train,14729,12,135,11.25,3,15.666666666666666,3,4.666666666666667
train,14729,19,128,6.7368421052631575,7,8.857142857142858,8,3.5
train,14729,20,351,17.55,10,25.4,10,8.3
train,14729,29,171,5.896551724137931,9,8.222222222222221,11,3.4545454545454546
train,14729,17,152,8.941176470588236,11,9.454545454545455,18,3.0
train,14729,20,311,15.55,9,26.11111111111111,9,5.333333333333333
train,14729,16,168,10.5,8,16.5,8,11.5
train,14729,13,64,4.923076923076923,7,5.571428571428571,7,2.857142857142857
train,14729,17,167,9.823529411764707,10,12.4,8,4.375
train,14729,7,53,7.571428571428571,1,16.0,2,6.5
train,14729,9,56,6.222222222222222,4,8.5,4,3.75
train,14729,27,187,6.925925925925926,15,9.333333333333334,15,4.266666666666667
train,14729,8,50,6.25,2,11.0,2,6.5
train,14729,6,49,8.166666666666666,2,12.0,2,8.5
train,14729,14,73,5.214285714285714,7,6.857142857142857,7,3.0
train,14729,13,97,7.461538461538462,6,8.166666666666666,7,3.0
train,14729,9,38,4.222222222222222,1,7.0,1,5.0
train,14729,7,54,7.714285714285714,4,10.25,4,6.5
train,14729,23,245,10.652173913043478,15,12.4,14,4.785714285714286
train,14729,8,47,5.875,2,6.5,2,3.5
train,14729,27,259,9.592592592592593,12,13.666666666666666,11,6.909090909090909
train,14729,9,46,5.111111111111111,3,7.0,3,3.6666666666666665
train,14729,6,54,9.0,1,25.0,1,21.0
train,14729,14,72,5.142857142857143,1,9.0,1,6.0
train,14729,10,123,12.3,3,16.0,2,5.5
train,14729,16,102,6.375,3,11.333333333333334,3,7.666666666666667
train,14729,15,120,8.0,9,9.777777777777779,8,4.875
train,14729,10,50,5.0,6,5.833333333333333,5,2.8
train,14729,18,104,5.777777777777778,5,7.6,6,3.3333333333333335
train,14729,7,54,7.714285714285714,5,10.0,5,6.0
train,14729,18,213,11.833333333333334,8,14.25,11,5.454545454545454
train,14729,7,47,6.714285714285714,2,10.5,2,2.5
train,14729,5,45,9.0,2,18.0,2,13.0
train,14729,15,112,7.466666666666667,7,9.285714285714286,7,4.714285714285714
train,14729,14,108,7.714285714285714,5,14.2,8,5.0
train,14729,14,126,9.0,12,10.25,13,5.384615384615385
train,14729,8,36,4.5,1,6.0,1,3.0
train,14729,13,124,9.538461538461538,5,12.4,4,5.0
train,14729,19,295,15.526315789473685,16,17.1875,20,6.65
train,14729,7,66,9.428571428571429,3,11.333333333333334,3,4.666666666666667
train,14729,15,130,8.666666666666666,7,13.571428571428571,7,8.571428571428571
train,14729,7,47,6.714285714285714,3,8.666666666666666,3,5.333333333333333
train,14729,6,70,11.666666666666666,3,18.0,5,3.2
train,14729,14,68,4.857142857142857,6,6.333333333333333,7,2.5714285714285716
train,14729,7,64,9.142857142857142,4,11.0,4,5.0
train,14729,7,34,4.857142857142857,4,5.75,4,1.75
train,14729,18,168,9.333333333333334,4,12.75,2,4.0
train,14729,8,64,8.0,6,10.166666666666666,6,4.0
train,14729,7,52,7.428571428571429,3,12.0,3,7.333333333333333
train,14729,8,64,8.0,5,11.4,5,6.0
train,14729,4,26,6.5,3,8.666666666666666,5,3.0
train,14729,18,135,7.5,10,8.9,10,5.0
train,14729,6,40,6.666666666666667,1,10.0,1,6.0
train,14729,9,48,5.333333333333333,4,7.5,6,3.0
train,14729,13,144,11.076923076923077,10,12.0,9,5.888888888888889
train,14729,10,71,7.1,5,9.6,4,4.5
train,14729,4,18,4.5,1,9.0,1,1.0
train,14729,9,58,6.444444444444445,2,7.5,3,3.6666666666666665
train,14729,6,46,7.666666666666667,2,13.0,2,9.0
train,14729,14,150,10.714285714285714,4,14.25,3,5.333333333333333
train,14729,20,201,10.05,11,12.363636363636363,11,5.818181818181818
train,14729,14,125,8.928571428571429,12,10.083333333333334,14,5.142857142857143
train,14729,5,56,11.2,2,19.5,1,13.0
train,14729,30,245,8.166666666666666,14,9.285714285714286,17,3.0
train,14729,12,115,9.583333333333334,5,14.8,5,11.0
train,14729,5,54,10.8,3,14.333333333333334,3,5.666666666666667
train,14729,22,329,14.954545454545455,12,21.75,12,6.166666666666667
train,14729,15,244,16.266666666666666,13,17.923076923076923,17,5.529411764705882
train,14729,17,148,8.705882352941176,10,11.1,11,5.454545454545454
train,14729,9,41,4.555555555555555,4,6.75,4,3.5
train,14729,5,29,5.8,4,7.25,0,0.0
train,14729,19,226,11.894736842105264,13,14.923076923076923,19,5.842105263157895
train,14729,4,31,7.75,3,10.333333333333334,3,4.0
train,14729,9,54,6.0,7,7.285714285714286,7,3.857142857142857
train,14729,15,158,10.533333333333333,9,15.222222222222221,9,7.666666666666667
train,14729,22,216,9.818181818181818,8,14.875,8,8.0
train,14729,4,48,12.0,2,20.5,4,4.75
train,14729,9,63,7.0,4,10.5,3,7.0
train,14729,9,46,5.111111111111111,3,8.333333333333334,3,4.0
train,14729,20,138,6.9,2,7.5,2,3.5
train,14729,21,108,5.142857142857143,5,7.8,5,2.6
train,14729,19,140,7.368421052631579,9,9.666666666666666,13,2.8461538461538463
train,14729,4,14,3.5,1,7.0,1,2.0
train,14729,10,73,7.3,6,10.0,6,6.333333333333333
train,14729,6,61,10.166666666666666,2,25.0,2,20.5
train,14729,10,119,11.9,5,15.0,3,8.333333333333334
train,14729,8,65,8.125,5,10.8,6,5.333333333333333
train,14729,21,165,7.857142857142857,10,10.6,9,6.888888888888889
train,14729,16,89,5.5625,6,7.666666666666667,7,3.7142857142857144
train,14729,19,113,5.947368421052632,5,9.2,3,6.0
train,14729,14,92,6.571428571428571,9,8.11111111111111,9,3.888888888888889
train,14729,10,112,11.2,3,14.0,4,6.0
train,14729,11,76,6.909090909090909,7,8.714285714285714,8,3.375
train,14729,5,31,6.2,1,10.0,1,6.0
train,14729,4,19,4.75,1,8.0,1,5.0
train,14729,31,359,11.580645161290322,10,17.4,10,5.6
train,14729,20,217,10.85,12,13.75,13,6.923076923076923
train,14729,9,68,7.555555555555555,3,10.0,3,6.666666666666667
train,14729,6,26,4.333333333333333,1,9.0,1,7.0
train,14729,14,139,9.928571428571429,3,27.333333333333332,3,6.666666666666667
train,14729,11,92,8.363636363636363,4,13.75,5,6.4
train,14729,5,21,4.2,1,4.0,1,1.0
train,14729,13,108,8.307692307692308,5,14.6,5,10.4
train,14729,9,57,6.333333333333333,5,7.6,5,4.0
train,14729,11,184,16.727272727272727,10,18.4,12,8.5
train,14729,19,157,8.263157894736842,9,9.777777777777779,8,5.75
train,14729,27,200,7.407407407407407,10,9.9,9,4.666666666666667
train,14729,11,107,9.727272727272727,7,12.857142857142858,9,4.111111111111111
train,14729,17,150,8.823529411764707,8,9.625,9,3.111111111111111
train,14729,5,28,5.6,2,7.0,2,3.5
train,14729,11,86,7.818181818181818,5,9.4,6,3.8333333333333335
train,14729,19,130,6.842105263157895,9,9.88888888888889,9,5.111111111111111
train,14729,15,244,16.266666666666666,11,20.0,12,7.916666666666667
